0.129169E-3;0.224665E-3;292.083;77.5335
0.129913E-3;0.225632E-3;293.009;77.4368
0.130658E-3;0.226599E-3;293.934;77.3401
0.131404E-3;0.227566E-3;294.860;77.2434
0.132151E-3;0.228533E-3;295.785;77.1467
0.132900E-3;0.229501E-3;296.710;77.0499
0.133649E-3;0.230469E-3;297.635;76.9531
0.134399E-3;0.231438E-3;298.560;76.8562
0.135150E-3;0.232406E-3;299.485;76.7594
0.135902E-3;0.233375E-3;300.410;76.6625
0.136656E-3;0.234344E-3;301.334;76.5656
0.137410E-3;0.235313E-3;302.259;76.4687
0.138165E-3;0.236283E-3;303.183;76.3717
0.138921E-3;0.237253E-3;304.108;76.2747
0.139679E-3;0.238223E-3;305.032;76.1777
0.140437E-3;0.239193E-3;305.956;76.0807
0.141196E-3;0.240164E-3;306.880;75.9836
0.141956E-3;0.241134E-3;307.804;75.8866
0.142717E-3;0.242106E-3;308.728;75.7894
0.143479E-3;0.243077E-3;309.652;75.6923
0.144242E-3;0.244048E-3;310.576;75.5952
0.145006E-3;0.245020E-3;311.499;75.4980
0.145771E-3;0.245992E-3;312.423;75.4008
0.146537E-3;0.246964E-3;313.346;75.3036
0.147304E-3;0.247937E-3;314.270;75.2063
0.148072E-3;0.248909E-3;315.193;75.1091
0.148840E-3;0.249882E-3;316.116;75.0118
0.149610E-3;0.250855E-3;317.039;74.9145
0.150380E-3;0.251829E-3;317.962;74.8171
0.151152E-3;0.252802E-3;318.885;74.7198
0.151924E-3;0.253776E-3;319.808;74.6224
0.152697E-3;0.254750E-3;320.730;74.5250
0.153471E-3;0.255724E-3;321.653;74.4276
0.154246E-3;0.256698E-3;322.575;74.3302
0.155022E-3;0.257673E-3;323.498;74.2327
0.155799E-3;0.258648E-3;324.420;74.1352
0.156577E-3;0.259623E-3;325.342;74.0377
0.157355E-3;0.260598E-3;326.264;73.9402
0.158135E-3;0.261573E-3;327.187;73.8427
0.158915E-3;0.262549E-3;328.108;73.7451
0.159696E-3;0.263524E-3;329.030;73.6476
0.160478E-3;0.264500E-3;329.952;73.5500
0.161261E-3;0.265477E-3;330.874;73.4523
0.162045E-3;0.266453E-3;331.796;73.3547
0.162829E-3;0.267429E-3;332.717;73.2571
0.163615E-3;0.268406E-3;333.639;73.1594
0.164401E-3;0.269383E-3;334.560;73.0617
0.165188E-3;0.270360E-3;335.481;72.9640
0.165976E-3;0.271337E-3;336.402;72.8663
0.166765E-3;0.272315E-3;337.324;72.7685
0.167554E-3;0.273292E-3;338.245;72.6708
0.168344E-3;0.274270E-3;339.166;72.5730
0.169136E-3;0.275248E-3;340.086;72.4752
0.169928E-3;0.276226E-3;341.007;72.3774
0.170720E-3;0.277204E-3;341.928;72.2796
0.171514E-3;0.278183E-3;342.849;72.1817
0.172308E-3;0.279162E-3;343.769;72.0838
0.173103E-3;0.280140E-3;344.690;71.9860
0.173899E-3;0.281119E-3;345.610;71.8881
0.174696E-3;0.282098E-3;346.530;71.7902
0.175494E-3;0.283078E-3;347.451;71.6922
0.176292E-3;0.284057E-3;348.371;71.5943
0.177091E-3;0.285037E-3;349.291;71.4963
0.177891E-3;0.286017E-3;350.211;71.3983
0.178692E-3;0.286997E-3;351.131;71.3003
0.179493E-3;0.287977E-3;352.051;71.2023
0.180295E-3;0.288957E-3;352.970;71.1043
0.181098E-3;0.289937E-3;353.890;71.0063
0.181902E-3;0.290918E-3;354.810;70.9082
0.182706E-3;0.291898E-3;355.729;70.8102
0.183511E-3;0.292879E-3;356.649;70.7121
0.184317E-3;0.293860E-3;357.568;70.6140
0.185124E-3;0.294841E-3;358.488;70.5159
0.185931E-3;0.295823E-3;359.407;70.4177
0.186739E-3;0.296804E-3;360.326;70.3196
0.187548E-3;0.297786E-3;361.245;70.2214
0.188358E-3;0.298767E-3;362.164;70.1233
0.189168E-3;0.299749E-3;363.083;70.0251
0.189979E-3;0.300731E-3;364.002;69.9269
0.190791E-3;0.301713E-3;364.921;69.8287
0.191603E-3;0.302695E-3;365.840;69.7305
0.192416E-3;0.303678E-3;366.758;69.6322
0.193230E-3;0.304660E-3;367.677;69.5340
0.194044E-3;0.305643E-3;368.596;69.4357
0.194860E-3;0.306626E-3;369.514;69.3374
0.195676E-3;0.307609E-3;370.432;69.2391
0.196492E-3;0.308592E-3;371.351;69.1408
0.197309E-3;0.309575E-3;372.269;69.0425
0.198127E-3;0.310558E-3;373.187;68.9442
0.198946E-3;0.311542E-3;374.105;68.8458
0.199765E-3;0.312525E-3;375.023;68.7475
0.200586E-3;0.313509E-3;375.941;68.6491
0.201406E-3;0.314493E-3;376.859;68.5507
0.202228E-3;0.315477E-3;377.777;68.4523
0.203050E-3;0.316461E-3;378.695;68.3539
0.203872E-3;0.317445E-3;379.613;68.2555
0.204696E-3;0.318429E-3;380.530;68.1571
0.205520E-3;0.319413E-3;381.448;68.0587
0.206344E-3;0.320398E-3;382.366;67.9602
0.207170E-3;0.321383E-3;383.283;67.8617
0.207996E-3;0.322367E-3;384.200;67.7633
0.208822E-3;0.323352E-3;385.118;67.6648
0.209650E-3;0.324337E-3;386.035;67.5663
0.210478E-3;0.325322E-3;386.952;67.4678
0.211306E-3;0.326307E-3;387.869;67.3693
0.212135E-3;0.327293E-3;388.786;67.2707
0.212965E-3;0.328278E-3;389.703;67.1722
0.213796E-3;0.329264E-3;390.620;67.0736
0.214627E-3;0.330249E-3;391.537;66.9751
0.215458E-3;0.331235E-3;392.454;66.8765
0.216291E-3;0.332221E-3;393.371;66.7779
0.217124E-3;0.333207E-3;394.288;66.6793
0.217957E-3;0.334193E-3;395.204;66.5807
0.218791E-3;0.335179E-3;396.121;66.4821
0.219626E-3;0.336165E-3;397.037;66.3835
0.220462E-3;0.337152E-3;397.954;66.2848
0.221298E-3;0.338138E-3;398.870;66.1862
0.222134E-3;0.339125E-3;399.787;66.0875
0.222971E-3;0.340111E-3;400.703;65.9889
0.223809E-3;0.341098E-3;401.619;65.8902
0.224648E-3;0.342085E-3;402.535;65.7915
0.225487E-3;0.343072E-3;403.451;65.6928
0.226326E-3;0.344059E-3;404.367;65.5941
0.227166E-3;0.345046E-3;405.283;65.4954
0.228007E-3;0.346033E-3;406.199;65.3967
0.228848E-3;0.347021E-3;407.115;65.2979
0.229690E-3;0.348008E-3;408.031;65.1992
0.230533E-3;0.348996E-3;408.947;65.1004
0.231376E-3;0.349983E-3;409.862;65.0017
0.232220E-3;0.350971E-3;410.778;64.9029
0.233064E-3;0.351959E-3;411.694;64.8041
0.233909E-3;0.352947E-3;412.609;64.7053
0.234754E-3;0.353935E-3;413.525;64.6065
0.235600E-3;0.354923E-3;414.440;64.5077
0.236446E-3;0.355911E-3;415.355;64.4089
0.237293E-3;0.356899E-3;416.271;64.3101
0.238141E-3;0.357887E-3;417.186;64.2113
0.238989E-3;0.358876E-3;418.101;64.1124
0.239838E-3;0.359864E-3;419.016;64.0136
0.240687E-3;0.360853E-3;419.931;63.9147
0.241537E-3;0.361841E-3;420.846;63.8159
0.242387E-3;0.362830E-3;421.761;63.7170
0.243238E-3;0.363819E-3;422.676;63.6181
0.244090E-3;0.364808E-3;423.591;63.5192
0.244942E-3;0.365797E-3;424.506;63.4203
0.245794E-3;0.366786E-3;425.421;63.3214
0.246647E-3;0.367775E-3;426.335;63.2225
0.247501E-3;0.368764E-3;427.250;63.1236
0.248355E-3;0.369754E-3;428.165;63.0246
0.249209E-3;0.370743E-3;429.079;62.9257
0.250065E-3;0.371732E-3;429.994;62.8268
0.250920E-3;0.372722E-3;430.908;62.7278
0.251776E-3;0.373712E-3;431.822;62.6288
0.252633E-3;0.374701E-3;432.737;62.5299
0.253490E-3;0.375691E-3;433.651;62.4309
0.254348E-3;0.376681E-3;434.565;62.3319
0.255207E-3;0.377671E-3;435.479;62.2329
0.256065E-3;0.378661E-3;436.393;62.1339
0.256925E-3;0.379651E-3;437.308;62.0349
0.257784E-3;0.380641E-3;438.222;61.9359
0.258645E-3;0.381631E-3;439.136;61.8369
0.259506E-3;0.382621E-3;440.049;61.7379
0.260367E-3;0.383612E-3;440.963;61.6388
0.261229E-3;0.384602E-3;441.877;61.5398
0.262091E-3;0.385593E-3;442.791;61.4407
0.262954E-3;0.386583E-3;443.705;61.3417
0.263817E-3;0.387574E-3;444.618;61.2426
0.264681E-3;0.388564E-3;445.532;61.1436
0.265545E-3;0.389555E-3;446.445;61.0445
0.266410E-3;0.390546E-3;447.359;60.9454
0.267275E-3;0.391537E-3;448.272;60.8463
0.268141E-3;0.392528E-3;449.186;60.7472
0.269007E-3;0.393519E-3;450.099;60.6481
0.269874E-3;0.394510E-3;451.013;60.5490
0.270741E-3;0.395501E-3;451.926;60.4499
0.271609E-3;0.396492E-3;452.839;60.3508
0.272477E-3;0.397484E-3;453.752;60.2516
0.273345E-3;0.398475E-3;454.665;60.1525
0.274214E-3;0.399466E-3;455.579;60.0534
0.275084E-3;0.400458E-3;456.492;59.9542
0.275954E-3;0.401449E-3;457.405;59.8551
0.276825E-3;0.402441E-3;458.318;59.7559
0.277695E-3;0.403432E-3;459.230;59.6568
